transaction_id,property_id,transaction_date,listing_date,city,locality,postal_code,property_type,sale_type,buyer_type,bedrooms,bathrooms,area_sqft,price,price_per_sqft,source,source_scrape_timestamp,rera_status,builder_rating,infrastructure_score,macro_repo_rate
TRX_100110,PROP_2722,2019-01-20T00:00:00,2018-09-25T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,934.02,7579356,8114.77,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,84,3,5.15
TRX_100111,PROP_3404,2019-01-20T00:00:00,2018-11-12T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,891.61,7176411,8048.82,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,52,6,5.15
TRX_100112,PROP_3248,2019-01-21T00:00:00,2018-11-19T00:00:00,Mumbai,Mira Road,401107,Flat,New,Institution,1,1,432.68,3616604,8358.61,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,84,7,5.15
TRX_100113,PROP_4482,2019-01-21T00:00:00,2018-11-30T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,489.25,3749005,7662.76,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,62,1,5.15
TRX_100114,PROP_4359,2019-01-21T00:00:00,2018-11-23T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,869.39,7965828,9162.55,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,55,4,5.15
TRX_100115,PROP_4119,2019-01-21T00:00:00,2018-12-08T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,411.35,3304893,8034.26,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,75,3,5.15
TRX_100116,PROP_3812,2019-01-21T00:00:00,2018-10-03T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,771.82,5693046,7376.13,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,49,9,5.15
TRX_100117,PROP_2581,2019-01-21T00:00:00,2018-12-01T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Institution,0,1,269.33,2031939,7544.42,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,93,8,5.15
TRX_100118,PROP_4441,2019-01-21T00:00:00,2018-11-12T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,469.17,3382231,7208.97,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,71,7,5.15
TRX_100119,PROP_3278,2019-01-21T00:00:00,2018-12-11T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,824.31,6447477,7821.67,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,84,9,5.15
TRX_100120,PROP_4166,2019-01-21T00:00:00,2018-12-06T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,799.67,7157022,8949.97,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,42,9,5.15
TRX_100121,PROP_3350,2019-01-21T00:00:00,2018-12-27T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,706.06,5408410,7659.99,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,81,1,5.15
TRX_100122,PROP_4289,2019-01-22T00:00:00,2018-09-25T00:00:00,Mumbai,Mira Road,401107,Flat,New,Institution,2,2,915.61,8125395,8874.3,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,76,7,5.15
TRX_100123,PROP_4623,2019-01-22T00:00:00,2018-11-11T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,403.82,3281099,8125.15,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,47,7,5.15
TRX_100124,PROP_3434,2019-01-22T00:00:00,2018-10-23T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,932.23,7464232,8006.86,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,40,9,5.15
TRX_100125,PROP_1714,2019-01-22T00:00:00,2018-12-04T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,915.75,7330198,8004.58,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,58,6,5.15
TRX_100126,PROP_4699,2019-01-22T00:00:00,2018-12-22T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,1,1,403.45,3591107,8901.0,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,47,6,5.15
TRX_100127,PROP_1924,2019-01-22T00:00:00,2018-12-09T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,445.58,3126124,7015.85,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,62,3,5.15
TRX_100128,PROP_4162,2019-01-22T00:00:00,2018-12-21T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,704.85,4931125,6995.99,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,40,1,5.15
TRX_100129,PROP_1057,2019-01-22T00:00:00,2018-09-29T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,2,2,768.85,5345178,6952.17,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,69,6,5.15
TRX_100130,PROP_1433,2019-01-23T00:00:00,2018-12-10T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Institution,2,2,949.84,7128181,7504.61,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,83,1,5.15
TRX_100131,PROP_3569,2019-01-23T00:00:00,2018-10-11T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,822.43,5699802,6930.44,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,43,5,5.15
TRX_100132,PROP_3815,2019-01-23T00:00:00,2018-12-24T00:00:00,Mumbai,Bhayandar West,401105,Studio,New,Individual,0,1,302.25,2447434,8097.38,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,60,3,5.15
TRX_100133,PROP_3876,2019-01-23T00:00:00,2018-10-26T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,2,2,858.17,5638275,6570.11,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,60,9,5.15
TRX_100134,PROP_2784,2019-01-23T00:00:00,2018-11-16T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Individual,0,1,287.49,2185671,7602.6,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,76,1,5.15
TRX_100135,PROP_1482,2019-01-24T00:00:00,2019-01-06T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,3,3,1276.83,10249829,8027.56,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,59,3,5.15
TRX_100136,PROP_1366,2019-01-25T00:00:00,2018-09-28T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,499.58,3449756,6905.31,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,67,3,5.15
TRX_100137,PROP_1888,2019-01-25T00:00:00,2018-12-27T00:00:00,Mumbai,Mira Road,401107,Villa,New,Individual,4,4,3065.8,33811845,11028.72,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,64,1,5.15
TRX_100138,PROP_2852,2019-01-25T00:00:00,2018-10-27T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,962.46,6860222,7127.8,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,72,1,5.15
TRX_100139,PROP_4478,2019-01-25T00:00:00,2018-12-15T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,378.37,2891192,7641.18,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,94,9,5.15
TRX_100140,PROP_4589,2019-01-25T00:00:00,2019-01-07T00:00:00,Mumbai,Mira Road,401107,Villa,Resale,Individual,4,4,3810.33,40228350,10557.71,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,54,1,5.15
TRX_100141,PROP_2354,2019-01-25T00:00:00,2018-12-07T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,2,2,801.5,7936542,9902.11,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,72,3,5.15
TRX_100142,PROP_2723,2019-01-25T00:00:00,2018-10-18T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,3,3,1423.67,15535000,10911.94,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,42,3,5.15
TRX_100143,PROP_2258,2019-01-25T00:00:00,2018-11-09T00:00:00,Mumbai,Mira Road,401107,Villa,New,Individual,4,4,3861.33,39924317,10339.52,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,55,8,5.15
TRX_100144,PROP_3930,2019-01-26T00:00:00,2018-10-04T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,869.79,6609483,7598.94,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,82,5,5.15
TRX_100145,PROP_1410,2019-01-26T00:00:00,2018-11-07T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,398.62,3573393,8964.41,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,86,4,5.15
TRX_100146,PROP_3230,2019-01-26T00:00:00,2018-12-04T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,2,2,802.91,5835696,7268.18,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,65,7,5.15
TRX_100147,PROP_4358,2019-01-26T00:00:00,2018-12-15T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,734.31,6661720,9072.08,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,68,7,5.15
TRX_100148,PROP_4194,2019-01-27T00:00:00,2018-12-10T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,921.27,6823587,7406.72,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,60,3,5.15
TRX_100149,PROP_3205,2019-01-27T00:00:00,2018-12-11T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,753.46,5969538,7922.83,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,70,3,5.15
TRX_100150,PROP_4394,2019-01-27T00:00:00,2018-11-24T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,708.26,5305112,7490.35,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,71,4,5.15
TRX_100151,PROP_3060,2019-01-27T00:00:00,2018-11-14T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Institution,1,1,402.2,2921760,7264.45,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,47,2,5.15
TRX_100152,PROP_4898,2019-01-27T00:00:00,2018-11-02T00:00:00,Mumbai,Bhayandar West,401105,Studio,Resale,Individual,0,1,387.05,2623733,6778.8,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,82,2,5.15
TRX_100153,PROP_3613,2019-01-28T00:00:00,2018-11-03T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,3,3,1327.99,10757182,8100.35,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,46,7,5.15
TRX_100154,PROP_3919,2019-01-28T00:00:00,2018-12-03T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,832.03,6543639,7864.67,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,46,3,5.15
TRX_100155,PROP_2812,2019-01-28T00:00:00,2018-10-20T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Institution,1,1,470.02,3297941,7016.6,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,92,5,5.15
TRX_100156,PROP_3602,2019-01-28T00:00:00,2018-10-15T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,894.79,6923505,7737.58,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,94,2,5.15
TRX_100157,PROP_2802,2019-01-28T00:00:00,2018-12-17T00:00:00,Mumbai,Bhayandar West,401105,Studio,Resale,Individual,0,1,371.36,2697084,7262.72,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,67,1,5.15
TRX_100158,PROP_4692,2019-01-29T00:00:00,2018-11-01T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,3,3,1225.29,14227423,11611.47,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,81,9,5.15
TRX_100159,PROP_4906,2019-01-29T00:00:00,2018-12-19T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,2,2,992.54,10444520,10523.02,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,58,4,5.15
TRX_100160,PROP_1677,2019-01-29T00:00:00,2019-01-14T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,2,2,955.41,6947456,7271.7,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,66,9,5.15
TRX_100161,PROP_3910,2019-01-29T00:00:00,2018-10-04T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Institution,1,1,397.56,2695648,6780.48,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,59,5,5.15
TRX_100162,PROP_4991,2019-01-29T00:00:00,2018-10-15T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,397.54,2859971,7194.17,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,75,5,5.15
TRX_100163,PROP_1617,2019-01-29T00:00:00,2018-10-16T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,853.45,6274756,7352.22,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,85,3,5.15
TRX_100164,PROP_4634,2019-01-29T00:00:00,2019-01-07T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,3,3,1194.6,13685157,11455.85,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,70,5,5.15
TRX_100165,PROP_3251,2019-01-29T00:00:00,2018-11-30T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,370.71,3188715,8601.64,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,41,6,5.15
TRX_100166,PROP_4004,2019-01-29T00:00:00,2018-12-22T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,446.0,3869367,8675.71,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,60,2,5.15
TRX_100167,PROP_3349,2019-01-30T00:00:00,2018-12-07T00:00:00,Mumbai,Bhayandar West,401105,Flat,New,Individual,1,1,407.22,3401424,8352.79,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,80,5,5.15
TRX_100168,PROP_4114,2019-01-30T00:00:00,2018-11-26T00:00:00,Mumbai,Mira Road,401107,Villa,New,Individual,3,3,1949.71,21749407,11155.2,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,73,7,5.15
TRX_100169,PROP_1794,2019-01-30T00:00:00,2018-10-08T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,431.0,3203573,7432.88,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,70,8,5.15
TRX_100170,PROP_3644,2019-01-31T00:00:00,2018-12-24T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,973.29,8030579,8250.96,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,88,4,5.15
TRX_100171,PROP_1728,2019-01-31T00:00:00,2018-12-26T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Individual,0,1,349.3,2796743,8006.71,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,49,6,5.15
TRX_100172,PROP_2693,2019-01-31T00:00:00,2018-11-04T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Institution,3,3,1160.04,9094801,7840.08,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,44,3,5.15
TRX_100173,PROP_2885,2019-02-01T00:00:00,2018-11-11T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,1,1,475.9,3334784,7007.32,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,75,5,5.15
TRX_100174,PROP_3553,2019-02-01T00:00:00,2019-01-10T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,899.47,6571082,7305.5,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,69,6,5.15
TRX_100175,PROP_1638,2019-02-01T00:00:00,2018-10-07T00:00:00,Mumbai,Dahisar,401105,Villa,Resale,Individual,5,5,4295.5,60007314,13969.81,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,90,3,5.15
TRX_100176,PROP_1190,2019-02-01T00:00:00,2018-11-21T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,3,3,1407.33,10493193,7456.1,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,62,9,5.15
TRX_100177,PROP_2801,2019-02-01T00:00:00,2019-01-03T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,445.23,3333356,7486.82,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,78,1,5.15
TRX_100178,PROP_1898,2019-02-02T00:00:00,2019-01-11T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,727.15,5176328,7118.65,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,48,3,5.15
TRX_100179,PROP_2996,2019-02-02T00:00:00,2018-10-18T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,793.37,7278505,9174.16,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,59,8,5.15
TRX_100180,PROP_3107,2019-02-03T00:00:00,2018-12-09T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,358.8,3292091,9175.28,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,74,4,5.15
TRX_100181,PROP_4866,2019-02-03T00:00:00,2018-12-12T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,1,1,478.81,3235208,6756.77,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,45,5,5.15
TRX_100182,PROP_2489,2019-02-03T00:00:00,2018-12-16T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,423.96,3520920,8304.84,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,93,4,5.15
TRX_100183,PROP_2402,2019-02-03T00:00:00,2018-12-10T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,374.88,2700975,7204.91,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,76,2,5.15
TRX_100184,PROP_2452,2019-02-04T00:00:00,2018-12-04T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,375.5,2640519,7032.01,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,84,7,5.15
TRX_100185,PROP_3109,2019-02-04T00:00:00,2018-11-04T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Individual,0,1,363.68,2938914,8081.04,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,84,2,5.15
TRX_100186,PROP_2943,2019-02-04T00:00:00,2018-10-17T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,3,3,1245.53,8951937,7187.25,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,41,7,5.15
TRX_100187,PROP_3349,2019-02-04T00:00:00,2018-11-11T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,827.74,6489808,7840.39,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,57,7,5.15
TRX_100188,PROP_1637,2019-02-04T00:00:00,2018-12-08T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,845.53,5865455,6937.02,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,44,6,5.15
TRX_100189,PROP_1998,2019-02-05T00:00:00,2018-10-17T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,2,2,980.9,12471398,12714.24,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,53,9,5.15
TRX_100190,PROP_3219,2019-02-05T00:00:00,2018-12-18T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,966.53,7791671,8061.49,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,58,2,5.15
TRX_100191,PROP_2528,2019-02-05T00:00:00,2018-12-26T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,951.78,6688482,7027.34,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,90,8,5.15
TRX_100192,PROP_1062,2019-02-05T00:00:00,2018-11-18T00:00:00,Mumbai,Mira Road,401107,Villa,Resale,Individual,4,4,3424.65,35803684,10454.7,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,84,8,5.15
TRX_100193,PROP_3819,2019-02-05T00:00:00,2018-11-13T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,378.93,2738382,7226.62,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,49,5,5.15
TRX_100194,PROP_1015,2019-02-06T00:00:00,2018-11-18T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,2,2,717.7,5817883,8106.29,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,88,6,5.15
TRX_100195,PROP_3738,2019-02-06T00:00:00,2018-11-13T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,3,3,1473.05,11193493,7598.85,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,92,9,5.15
TRX_100196,PROP_1841,2019-02-06T00:00:00,2018-11-12T00:00:00,Mumbai,Bhayandar West,401105,Studio,Resale,Individual,0,1,317.23,2043497,6441.69,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,92,2,5.15
TRX_100197,PROP_4951,2019-02-06T00:00:00,2018-11-21T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,420.59,3802026,9039.74,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,71,7,5.15
TRX_100198,PROP_2124,2019-02-07T00:00:00,2018-10-23T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,409.67,3301714,8059.45,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,64,5,5.15
TRX_100199,PROP_4247,2019-02-07T00:00:00,2018-11-05T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,455.92,3266562,7164.77,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,85,8,5.15
TRX_100200,PROP_2216,2019-02-07T00:00:00,2018-12-26T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,428.1,3861303,9019.63,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,72,9,5.15
TRX_100201,PROP_2996,2019-02-08T00:00:00,2018-12-25T00:00:00,Mumbai,Bhayandar East,401105,Villa,Resale,Individual,5,5,4049.27,36175732,8933.89,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,40,4,5.15
TRX_100202,PROP_4884,2019-02-08T00:00:00,2018-11-22T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,488.78,5140701,10517.41,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,74,7,5.15
TRX_100203,PROP_1898,2019-02-08T00:00:00,2018-10-31T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,730.02,6006348,8227.65,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,93,1,5.15
TRX_100204,PROP_4344,2019-02-08T00:00:00,2018-12-03T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,1,1,356.91,2532695,7096.17,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,78,1,5.15
TRX_100205,PROP_2490,2019-02-08T00:00:00,2018-11-12T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,736.7,6278606,8522.61,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,66,2,5.15
TRX_100206,PROP_3980,2019-02-08T00:00:00,2018-11-18T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,791.65,5383132,6799.89,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,49,4,5.15
TRX_100207,PROP_4844,2019-02-08T00:00:00,2018-12-31T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,844.68,6971866,8253.85,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,73,9,5.15
TRX_100208,PROP_3222,2019-02-09T00:00:00,2019-01-13T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,982.4,7307941,7438.87,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,44,7,5.15
TRX_100209,PROP_2257,2019-02-09T00:00:00,2018-11-06T00:00:00,Mumbai,Mira Road,401107,Villa,Resale,Individual,3,3,2112.24,20214856,9570.34,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,54,7,5.15
TRX_100210,PROP_4883,2019-02-09T00:00:00,2018-12-17T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,831.43,6198039,7454.67,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,72,6,5.15
TRX_100211,PROP_4287,2019-02-09T00:00:00,2018-11-15T00:00:00,Mumbai,Bhayandar West,401105,Flat,New,Individual,2,2,960.47,7038832,7328.53,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,63,4,5.15
TRX_100212,PROP_2514,2019-02-09T00:00:00,2018-10-31T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,421.67,3202147,7593.96,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,90,9,5.15
TRX_100213,PROP_1416,2019-02-09T00:00:00,2019-01-19T00:00:00,Mumbai,Mira Road,401107,Villa,Resale,Individual,4,4,3045.87,28396493,9322.95,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,62,6,5.15
TRX_100214,PROP_4830,2019-02-09T00:00:00,2018-12-25T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,1,1,353.25,2438718,6903.66,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,40,1,5.15
TRX_100215,PROP_2556,2019-02-10T00:00:00,2019-01-03T00:00:00,Mumbai,Bhayandar West,401105,Flat,New,Individual,3,3,1400.06,12219228,8727.65,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,53,6,5.15
TRX_100216,PROP_1450,2019-02-10T00:00:00,2019-01-26T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,1,1,371.27,3434181,9249.82,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,67,3,5.15
